date,asset,close,open,high,low,pre_close,change,pct_chg,vol,amount
2019-05-20,000001.SH,2870.6046,2874.8011,2882.6294,2838.453,2882.2962,-11.6916,-0.4056,209472442.0,199210776.2
2019-05-21,000001.SH,2905.9688,2867.7066,2919.2373,2862.4951,2870.6046,35.3642,1.2319,211387022.0,202777774.1
2019-05-22,000001.SH,2891.7046,2905.5241,2912.3952,2879.6437,2905.9688,-14.2642,-0.4909,200026905.0,193629366.6
2019-05-23,000001.SH,2852.5153,2880.8426,2885.1389,2846.956,2891.7046,-39.1893,-1.3552,197340309.0,192869487.3
2019-05-24,000001.SH,2852.9948,2847.8356,2871.8555,2846.0215,2852.5153,0.4795,0.0168,167205490.0,162689316.2
2019-05-27,000001.SH,2892.3782,2851.2809,2898.129,2833.0363,2852.9948,39.3834,1.3804,196720902.0,193768714.3
2019-05-28,000001.SH,2909.9106,2890.2658,2924.0395,2887.0835,2892.3782,17.5324,0.6062,223310557.0,227253813.7
2019-05-29,000001.SH,2914.6964,2894.8297,2934.9768,2890.6645,2909.9106,4.7858,0.1645,198958821.0,202855039.2
2019-05-30,000001.SH,2905.8054,2903.4246,2907.8463,2881.3802,2914.6964,-8.891,-0.305,205758789.0,197105555.8
2019-05-31,000001.SH,2898.6961,2904.4976,2922.9075,2895.5778,2905.8054,-7.1093,-0.2447,195230580.0,191280403.6
2019-06-03,000001.SH,2890.0809,2901.7424,2920.8292,2875.9019,2898.6961,-8.6152,-0.2972,215943554.0,208073320.3
2019-06-04,000001.SH,2862.2803,2887.6405,2888.3861,2851.9728,2890.0809,-27.8006,-0.9619,188463541.0,181118915.5
2019-06-05,000001.SH,2861.4181,2882.9369,2888.7676,2858.5719,2862.2803,-0.8622,-0.0301,181561047.0,175200844.2
2019-06-06,000001.SH,2827.7978,2862.3327,2862.3327,2822.1853,2861.4181,-33.6203,-1.175,177064411.0,164850546.7
2019-06-10,000001.SH,2852.1302,2833.0145,2861.131,2824.3554,2827.7978,24.3324,0.8605,166585918.0,162489831.4
2019-06-11,000001.SH,2925.7162,2854.0704,2927.4303,2854.0704,2852.1302,73.586,2.58,260525796.0,254479985.8
2019-06-12,000001.SH,2909.3796,2917.2239,2924.7018,2903.8833,2925.7162,-16.3366,-0.5584,240255775.0,223063953.3
2019-06-13,000001.SH,2910.7406,2905.2877,2918.4227,2885.9232,2909.3796,1.361,0.0468,212957791.0,191748206.7
2019-06-14,000001.SH,2881.9743,2912.9988,2924.3197,2879.6573,2910.7406,-28.7663,-0.9883,215435796.0,194303111.8
2019-06-17,000001.SH,2887.6221,2880.4226,2902.4808,2877.3941,2881.9743,5.6478,0.196,153964960.0,143141637.3
2019-06-18,000001.SH,2890.158,2891.0917,2898.3304,2874.3129,2887.6221,2.5359,0.0878,147705320.0,136935231.7
2019-06-19,000001.SH,2917.8029,2944.1154,2953.3355,2916.2149,2890.158,27.6449,0.9565,230756973.0,225567258.0
2019-06-20,000001.SH,2987.1186,2917.331,2997.3888,2915.0895,2917.8029,69.3157,2.3756,291011537.0,288296546.4
2019-06-21,000001.SH,3001.9802,2990.3687,3010.349,2989.2454,2987.1186,14.8616,0.4975,286973835.0,276662458.5
2019-06-24,000001.SH,3008.1479,3004.2891,3012.826,2994.4219,3001.9802,6.1677,0.2055,210493894.0,211237183.0
2019-06-25,000001.SH,2982.0738,3004.9095,3004.9095,2948.9907,3008.1479,-26.0741,-0.8668,243699244.0,244315077.4
2019-06-26,000001.SH,2976.2837,2964.6153,2986.9139,2958.4632,2982.0738,-5.7901,-0.1942,174449533.0,172516055.2
2019-06-27,000001.SH,2996.7926,2982.6125,3011.538,2981.045,2976.2837,20.5089,0.6891,195397049.0,208618648.1
2019-06-28,000001.SH,2978.8784,2992.2426,2992.2426,2961.2225,2996.7926,-17.9142,-0.5978,181431523.0,183641767.3
2019-07-01,000001.SH,3044.9028,3024.6238,3045.3669,3014.6871,2978.8784,66.0244,2.2164,250840433.0,266541056.9
2019-07-02,000001.SH,3043.9428,3042.58,3048.4839,3033.7809,3044.9028,-0.96,-0.0315,214520624.0,229566616.5
2019-07-03,000001.SH,3015.2633,3031.832,3031.832,3006.3246,3043.9428,-28.6795,-0.9422,212296173.0,218657994.4
2019-07-04,000001.SH,3005.2488,3015.6785,3024.5023,2991.9079,3015.2633,-10.0145,-0.3321,194415133.0,202266388.6
2019-07-05,000001.SH,3011.0588,3004.7383,3014.8474,2990.9247,3005.2488,5.81,0.1933,156755429.0,163180842.8
2019-07-08,000001.SH,2933.3634,2997.8067,2997.8067,2918.7157,3011.0588,-77.6954,-2.5803,211541268.0,205568813.5
2019-07-09,000001.SH,2928.2295,2928.8188,2937.7621,2912.8063,2933.3634,-5.1339,-0.175,145110604.0,154251421.8
2019-07-10,000001.SH,2915.3022,2935.1855,2936.7519,2908.162,2928.2295,-12.9273,-0.4415,135483538.0,141236258.6
2019-07-11,000001.SH,2917.7609,2928.0553,2945.8023,2907.8852,2915.3022,2.4587,0.0843,143692522.0,152181408.0
2019-07-12,000001.SH,2930.5462,2915.3401,2938.5311,2905.809,2917.7609,12.7853,0.4382,137794759.0,142918869.6
2019-07-15,000001.SH,2942.1853,2921.546,2955.0003,2886.6993,2930.5462,11.6391,0.3972,167643397.0,176533201.2
2019-07-16,000001.SH,2937.6168,2938.6411,2944.821,2931.2926,2942.1853,-4.5685,-0.1553,131811751.0,140766389.0
2019-07-17,000001.SH,2931.6926,2933.0227,2942.0668,2924.4594,2937.6168,-5.9242,-0.2017,149631616.0,152162962.6
2019-07-18,000001.SH,2901.1766,2921.7387,2921.7387,2901.1766,2931.6926,-30.516,-1.0409,149888828.0,149088843.1
2019-07-19,000001.SH,2924.2006,2909.6794,2939.5973,2909.6794,2901.1766,23.024,0.7936,149469553.0,149071212.0
2019-07-22,000001.SH,2886.974,2925.7882,2927.1601,2879.69,2924.2006,-37.2266,-1.2731,180674960.0,204289434.2
2019-07-23,000001.SH,2899.9446,2886.9044,2901.3591,2883.0457,2886.974,12.9706,0.4493,129310508.0,148077349.3
2019-07-24,000001.SH,2923.2775,2907.9275,2936.4522,2907.7865,2899.9446,23.3329,0.8046,155245762.0,178858104.0
2019-07-25,000001.SH,2937.3601,2923.1886,2937.3601,2916.1498,2923.2775,14.0826,0.4817,145684385.0,175356381.7
2019-07-26,000001.SH,2944.541,2928.0614,2948.3261,2924.4513,2937.3601,7.1809,0.2445,139343388.0,158774666.1
2019-07-29,000001.SH,2941.007,2943.918,2948.4665,2932.9773,2944.541,-3.534,-0.12,127991846.0,147439134.5
2019-07-30,000001.SH,2952.3383,2946.2566,2965.632,2946.2566,2941.007,11.3313,0.3853,148316462.0,170866349.9
2019-07-31,000001.SH,2932.5058,2944.3977,2944.3977,2926.4853,2952.3383,-19.8325,-0.6718,141052348.0,164607873.5
2019-08-01,000001.SH,2908.766,2920.8506,2927.3421,2901.7503,2932.5058,-23.7398,-0.8095,142389813.0,171115635.7
2019-08-02,000001.SH,2867.8376,2861.3323,2872.473,2851.4402,2908.766,-40.9284,-1.4071,184888443.0,216327400.6
2019-08-05,000001.SH,2821.4957,2854.578,2863.6891,2821.4957,2867.8376,-46.3419,-1.6159,167419423.0,196891483.1
2019-08-06,000001.SH,2777.5559,2776.9889,2787.4185,2733.9242,2821.4957,-43.9398,-1.5573,231123727.0,255209231.2
2019-08-07,000001.SH,2768.6795,2789.0187,2792.6934,2768.6795,2777.5559,-8.8764,-0.3196,157716752.0,176475728.4
2019-08-08,000001.SH,2794.5523,2784.1835,2799.6859,2782.2447,2768.6795,25.8728,0.9345,149539564.0,178156148.4
2019-08-09,000001.SH,2774.7532,2805.5856,2808.3289,2770.4777,2794.5523,-19.7991,-0.7085,148240293.0,171140338.8
2019-08-12,000001.SH,2814.9944,2781.9816,2814.9944,2776.6197,2774.7532,40.2412,1.4503,131563433.0,162523259.8
2019-08-13,000001.SH,2797.2596,2798.0512,2802.0415,2790.608,2814.9944,-17.7348,-0.63,130916505.0,153957510.6
2019-08-14,000001.SH,2808.9146,2824.4864,2829.8906,2807.719,2797.2596,11.655,0.4167,144014641.0,173944883.3
2019-08-15,000001.SH,2815.7976,2762.339,2815.8964,2756.8341,2808.9146,6.883,0.245,152772152.0,173670539.2
2019-08-16,000001.SH,2823.8238,2817.5708,2840.3164,2811.8016,2815.7976,8.0262,0.285,148582344.0,186139370.3
2019-08-19,000001.SH,2883.096,2835.5181,2883.096,2829.8542,2823.8238,59.2722,2.099,214546668.0,247092216.3
2019-08-20,000001.SH,2880.0012,2879.0816,2892.0796,2874.9988,2883.096,-3.0948,-0.1073,189677206.0,209774344.4
2019-08-21,000001.SH,2880.3307,2875.4708,2885.5861,2872.5573,2880.0012,0.3295,0.0114,159019665.0,183187275.2
2019-08-22,000001.SH,2883.4358,2887.6649,2888.4969,2867.5522,2880.3307,3.1051,0.1078,149206215.0,169662167.2
2019-08-23,000001.SH,2897.4253,2885.151,2902.4563,2878.7443,2883.4358,13.9895,0.4852,159156826.0,192567132.7
2019-08-26,000001.SH,2863.5673,2851.0158,2870.4939,2849.2381,2897.4253,-33.858,-1.1686,169895363.0,191036667.9
2019-08-27,000001.SH,2902.1932,2879.5154,2919.6444,2879.406,2863.5673,38.6259,1.3489,208141794.0,230999692.9
2019-08-28,000001.SH,2893.7564,2901.6267,2905.4354,2887.0115,2902.1932,-8.4368,-0.2907,183097903.0,201805050.6
2019-08-29,000001.SH,2890.9192,2895.9991,2898.6046,2878.5878,2893.7564,-2.8372,-0.098,178613082.0,196332770.5
2019-08-30,000001.SH,2886.2365,2907.3825,2914.5767,2874.1028,2890.9192,-4.6827,-0.162,193959951.0,224751169.9
2019-09-02,000001.SH,2924.1063,2886.9418,2928.4793,2883.6823,2886.2365,37.8698,1.3121,202786807.0,226043693.3
2019-09-03,000001.SH,2930.1538,2925.9422,2930.1538,2915.1974,2924.1063,6.0475,0.2068,189001216.0,225070157.3
2019-09-04,000001.SH,2957.4116,2927.747,2957.4116,2925.8825,2930.1538,27.2578,0.9303,225495907.0,251212694.0
2019-09-05,000001.SH,2985.8648,2972.6619,3015.8443,2972.6619,2957.4116,28.4532,0.9621,305438706.0,340200666.6
2019-09-06,000001.SH,2999.6013,2996.6216,2999.9434,2981.5983,2985.8648,13.7365,0.4601,216826035.0,258318744.9
2019-09-09,000001.SH,3024.7388,3023.778,3026.2398,3005.6949,2999.6013,25.1375,0.838,243377752.0,286236532.1
2019-09-10,000001.SH,3021.2024,3027.4103,3027.4103,3005.3825,3024.7388,-3.5364,-0.1169,240012947.0,275321751.6
2019-09-11,000001.SH,3008.8118,3029.9334,3030.557,3004.2152,3021.2024,-12.3906,-0.4101,229837362.0,263389555.0
2019-09-12,000001.SH,3031.2351,3016.6267,3033.473,3005.1948,3008.8118,22.4233,0.7453,196968701.0,224576025.3
2019-09-16,000001.SH,3030.7544,3041.922,3042.9284,3020.0495,3031.2351,-0.4807,-0.0159,221878959.0,237442265.4
2019-09-17,000001.SH,2978.1178,3023.7109,3023.7109,2970.5704,3030.7544,-52.6366,-1.7367,223338061.0,237738935.9
2019-09-18,000001.SH,2985.6586,2984.0837,2996.4022,2982.4003,2978.1178,7.5408,0.2532,168046699.0,199953631.6
2019-09-19,000001.SH,2999.2789,2992.9222,2999.2789,2975.3978,2985.6586,13.6203,0.4562,162690615.0,193206549.5
2019-09-20,000001.SH,3006.4467,3004.8142,3011.34,2996.1929,2999.2789,7.1678,0.239,182145302.0,218390586.9
2019-09-23,000001.SH,2977.0767,2998.3995,2998.3995,2960.827,3006.4467,-29.37,-0.9769,168139450.0,199130548.8
2019-09-24,000001.SH,2985.3406,2979.4752,3002.8967,2973.7601,2977.0767,8.2639,0.2776,163902761.0,206245805.6
2019-09-25,000001.SH,2955.4325,2977.6676,2977.6676,2955.4325,2985.3406,-29.9081,-1.0018,168543135.0,203782754.2
2019-09-26,000001.SH,2929.0875,2964.4776,2970.0354,2928.2589,2955.4325,-26.345,-0.8914,188932541.0,216277562.9
2019-09-27,000001.SH,2932.167,2929.486,2939.0789,2920.93,2929.0875,3.0795,0.1051,132905777.0,153311002.4
2019-09-30,000001.SH,2905.1892,2927.9165,2936.482,2905.1892,2932.167,-26.9778,-0.9201,116646811.0,142591702.5
2019-10-08,000001.SH,2913.5704,2905.7559,2933.0163,2905.7559,2905.1892,8.3812,0.2885,125535812.0,151980792.0
2019-10-09,000001.SH,2924.8566,2902.0751,2924.8566,2891.5394,2913.5704,11.2862,0.3874,130424144.0,150940230.8
2019-10-10,000001.SH,2947.7106,2923.7069,2949.2404,2918.2284,2924.8566,22.854,0.7814,134239752.0,157159976.8
2019-10-11,000001.SH,2973.6558,2954.8189,2980.7875,2943.0137,2947.7106,25.9452,0.8802,161203746.0,182747393.1
2019-10-14,000001.SH,3007.8834,2993.9617,3026.3834,2989.8125,2973.6558,34.2276,1.151,208614802.0,221201755.7
2019-10-15,000001.SH,2991.0459,3005.6646,3005.6646,2986.3033,3007.8834,-16.8375,-0.5598,155376904.0,169531932.5
2019-10-16,000001.SH,2978.7124,2992.6103,3010.4241,2975.9233,2991.0459,-12.3335,-0.4123,149885496.0,166791549.4
2019-10-17,000001.SH,2977.3342,2979.9929,2986.7191,2969.568,2978.7124,-1.3782,-0.0463,122527614.0,136051252.1
2019-10-18,000001.SH,2938.1413,2982.3417,2987.2035,2933.2424,2977.3342,-39.1929,-1.3164,149990678.0,162018272.3
2019-10-21,000001.SH,2939.6179,2933.8969,2940.3246,2917.6884,2938.1413,1.4766,0.0503,132475107.0,145685881.2
2019-10-22,000001.SH,2954.3799,2945.6001,2954.6415,2934.3873,2939.6179,14.762,0.5022,117482048.0,130381741.2
2019-10-23,000001.SH,2941.6188,2952.9693,2957.2995,2934.6274,2954.3799,-12.7611,-0.4319,123812881.0,139653650.5
2019-10-24,000001.SH,2940.9215,2944.0067,2953.0441,2927.0612,2941.6188,-0.6973,-0.0237,126540290.0,141667233.0
2019-10-25,000001.SH,2954.9327,2940.4741,2958.2409,2920.5195,2940.9215,14.0112,0.4764,136860706.0,160224090.6
2019-10-28,000001.SH,2980.0498,2958.686,2980.128,2956.9607,2954.9327,25.1171,0.85,173731481.0,198817012.2
2019-10-29,000001.SH,2954.176,2979.0365,2979.0365,2954.176,2980.0498,-25.8738,-0.8682,166110058.0,195288081.6
2019-10-30,000001.SH,2939.3209,2949.4631,2953.2986,2934.8279,2954.176,-14.8551,-0.5029,158798110.0,181529501.3
2019-10-31,000001.SH,2929.0561,2944.8427,2946.7523,2923.5167,2939.3209,-10.2648,-0.3492,161571483.0,181801937.4
2019-11-01,000001.SH,2958.1992,2924.3402,2959.833,2917.1455,2929.0561,29.1431,0.995,159907373.0,175630839.1
2019-11-04,000001.SH,2975.4919,2964.576,2983.0581,2964.576,2958.1992,17.2927,0.5846,167248364.0,188710094.7
2019-11-05,000001.SH,2991.5622,2977.7048,3008.3144,2968.0324,2975.4919,16.0703,0.5401,179891593.0,203691630.2
2019-11-06,000001.SH,2978.5955,2992.0399,2995.5629,2969.7242,2991.5622,-12.9667,-0.4334,165263547.0,183985236.2
2019-11-07,000001.SH,2978.7144,2978.1531,2988.955,2969.1201,2978.5955,0.1189,0.004,136952678.0,155834877.7
2019-11-08,000001.SH,2964.1849,2993.9773,2998.7594,2962.8447,2978.7144,-14.5295,-0.4878,149742107.0,173867227.2
2019-11-11,000001.SH,2909.9746,2949.9619,2949.9619,2906.769,2964.1849,-54.2103,-1.8288,157916105.0,166285140.3
2019-11-12,000001.SH,2914.8232,2912.9956,2918.303,2891.5105,2909.9746,4.8486,0.1666,129729154.0,139060726.2
2019-11-13,000001.SH,2905.2409,2913.0197,2913.8612,2893.9712,2914.8232,-9.5823,-0.3287,129765841.0,146943636.7
2019-11-14,000001.SH,2909.8697,2907.7358,2917.374,2899.6186,2905.2409,4.6288,0.1593,129145448.0,151576183.4
2019-11-15,000001.SH,2891.3431,2911.35,2917.8293,2891.2043,2909.8697,-18.5266,-0.6367,135519463.0,152576392.7
2019-11-18,000001.SH,2909.2002,2889.5495,2911.3784,2884.0883,2891.3431,17.8571,0.6176,124433177.0,144677413.7
2019-11-19,000001.SH,2933.9908,2904.2783,2933.9908,2902.855,2909.2002,24.7906,0.8521,135417604.0,155770741.3
2019-11-20,000001.SH,2911.0534,2928.1068,2930.4929,2907.4229,2933.9908,-22.9374,-0.7818,137357530.0,158543195.6
2019-11-21,000001.SH,2903.6379,2902.5529,2910.3608,2891.5314,2911.0534,-7.4155,-0.2547,123458607.0,139851207.9
2019-11-22,000001.SH,2885.2884,2906.2433,2925.0178,2873.99,2903.6379,-18.3495,-0.6319,158623365.0,180593829.2
2019-11-25,000001.SH,2906.1688,2885.6133,2906.6091,2880.6542,2885.2884,20.8804,0.7237,178587429.0,174234583.3
2019-11-26,000001.SH,2907.0602,2912.5209,2915.0411,2897.9276,2906.1688,0.8914,0.0307,170004663.0,165496766.2
2019-11-27,000001.SH,2903.1947,2905.3959,2914.4865,2893.4175,2907.0602,-3.8655,-0.133,133862205.0,137449697.2
2019-11-28,000001.SH,2889.6934,2902.3644,2909.8398,2883.4339,2903.1947,-13.5013,-0.465,119522468.0,122616545.2
2019-11-29,000001.SH,2871.9813,2885.9744,2892.3882,2858.5808,2889.6934,-17.7121,-0.6129,122612968.0,140371316.4
2019-12-02,000001.SH,2875.8072,2874.4484,2888.8897,2870.2424,2871.9813,3.8259,0.1332,128755806.0,139351761.5
2019-12-03,000001.SH,2884.6988,2869.8822,2884.8559,2857.3204,2875.8072,8.8916,0.3092,123778742.0,135278611.9
2019-12-04,000001.SH,2878.1157,2876.9079,2882.4981,2869.4219,2884.6988,-6.5831,-0.2282,125543653.0,135879221.5
2019-12-05,000001.SH,2899.4685,2886.5164,2902.002,2885.0798,2878.1157,21.3528,0.7419,143163096.0,159736592.3
2019-12-06,000001.SH,2912.0136,2902.278,2912.0136,2894.7513,2899.4685,12.5451,0.4327,134128878.0,149507333.3
2019-12-09,000001.SH,2914.4775,2914.4576,2919.5888,2905.2503,2912.0136,2.4639,0.0846,160796527.0,174546478.2
2019-12-10,000001.SH,2917.3157,2908.9439,2919.2011,2902.7896,2914.4775,2.8382,0.0974,170123998.0,180617291.5
2019-12-11,000001.SH,2924.4173,2922.602,2928.2564,2915.0008,2917.3157,7.1016,0.2434,165541087.0,175716091.7
2019-12-12,000001.SH,2915.6983,2926.3416,2926.3416,2913.4755,2924.4173,-8.719,-0.2981,151760804.0,166044163.4
2019-12-13,000001.SH,2967.6764,2937.7763,2969.9809,2935.849,2915.6983,51.9781,1.7827,211978585.0,234036541.4
2019-12-16,000001.SH,2984.3925,2970.9694,2984.6414,2958.7064,2967.6764,16.7161,0.5633,211862119.0,237666763.2
2019-12-17,000001.SH,3022.4219,2985.2619,3039.3834,2982.4956,2984.3925,38.0294,1.2743,293032254.0,302090897.5
2019-12-18,000001.SH,3017.0444,3021.4657,3033.2337,3011.7207,3022.4219,-5.3775,-0.1779,244089691.0,259173631.8
2019-12-19,000001.SH,3017.0658,3017.153,3021.4176,3007.992,3017.0444,0.0214,0.0007,208624264.0,220688292.4
2019-12-20,000001.SH,3004.9376,3019.6395,3027.4835,3002.2601,3017.0658,-12.1282,-0.402,215075755.0,223305036.0
2019-12-23,000001.SH,2962.7513,2999.0357,3009.338,2960.435,3004.9376,-42.1863,-1.4039,205716617.0,218484273.1
2019-12-24,000001.SH,2982.6806,2965.8258,2983.8194,2960.6839,2962.7513,19.9293,0.6727,163030250.0,167366667.3
2019-12-25,000001.SH,2981.8805,2980.4276,2988.2924,2970.6572,2982.6806,-0.8001,-0.0268,175654028.0,189608562.7
2019-12-26,000001.SH,3007.3546,2981.2485,3007.3546,2980.3966,2981.8805,25.4741,0.8543,182440426.0,195586079.1
2019-12-27,000001.SH,3005.0355,3006.8517,3036.1127,3003.6309,3007.3546,-2.3191,-0.0771,247102779.0,258118739.4
2019-12-30,000001.SH,3040.0239,2998.1689,3041.3969,2983.3436,3005.0355,34.9884,1.1643,248066530.0,267382994.4
2019-12-31,000001.SH,3050.124,3036.3858,3051.677,3030.5122,3040.0239,10.1001,0.3322,217429022.0,226763991.3
2020-01-02,000001.SH,3085.1976,3066.3357,3098.1001,3066.3357,3050.124,35.0736,1.1499,292470208.0,327197122.6
2020-01-03,000001.SH,3083.7858,3089.022,3093.8192,3074.5178,3085.1976,-1.4118,-0.0458,261496667.0,289991708.4
2020-01-06,000001.SH,3083.4083,3070.9088,3107.2032,3065.3088,3083.7858,-0.3775,-0.0122,312575842.0,331182549.9
2020-01-07,000001.SH,3104.8015,3085.4882,3105.4507,3084.329,3083.4083,21.3932,0.6938,276583111.0,288159227.7
2020-01-08,000001.SH,3066.8925,3094.2389,3094.2389,3059.1313,3104.8015,-37.909,-1.221,297872553.0,306517394.5
2020-01-09,000001.SH,3094.8819,3082.6398,3097.3291,3080.1313,3066.8925,27.9894,0.9126,243435649.0,271716020.9
2020-01-10,000001.SH,3092.2907,3102.2938,3105.2248,3081.3961,3094.8819,-2.5912,-0.0837,210442462.0,241555668.1
2020-01-13,000001.SH,3115.5696,3091.493,3115.5696,3075.3837,3092.2907,23.2789,0.7528,210621004.0,258524058.0
2020-01-14,000001.SH,3106.8204,3120.6669,3127.1692,3105.6049,3115.5696,-8.7492,-0.2808,229973769.0,271542441.4
2020-01-15,000001.SH,3090.0379,3103.1749,3107.9426,3082.0425,3106.8204,-16.7825,-0.5402,202313023.0,232913446.7
2020-01-16,000001.SH,3074.0814,3095.7342,3096.3717,3070.884,3090.0379,-15.9565,-0.5164,203375475.0,236843360.1
2020-01-17,000001.SH,3075.4955,3081.4641,3091.9516,3067.2525,3074.0814,1.4141,0.046,190304299.0,242273045.3
2020-01-20,000001.SH,3095.7873,3082.1134,3096.3105,3070.4801,3075.4955,20.2918,0.6598,210493341.0,271122455.4
2020-01-21,000001.SH,3052.1419,3085.7895,3085.7895,3051.2301,3095.7873,-43.6454,-1.4098,234830739.0,286268098.2
2020-01-22,000001.SH,3060.7545,3038.4868,3069.2527,3006.2677,3052.1419,8.6126,0.2822,223852865.0,278456924.0
2020-01-23,000001.SH,2976.5281,3037.9524,3045.0406,2955.346,3060.7545,-84.2264,-2.7518,272763234.0,327490360.4
2020-02-03,000001.SH,2746.6056,2716.6978,2766.5773,2716.6978,2976.5281,-229.9225,-7.7245,215912103.0,257019597.4
2020-02-04,000001.SH,2783.2875,2685.2693,2786.1642,2685.2693,2746.6056,36.6819,1.3355,364046200.0,374068466.8
2020-02-05,000001.SH,2818.0878,2792.3713,2842.7426,2778.8641,2783.2875,34.8003,1.2503,309761823.0,349184114.8
2020-02-06,000001.SH,2866.5097,2826.8851,2876.5878,2807.609,2818.0878,48.4219,1.7183,316392142.0,358582589.7
2020-02-07,000001.SH,2875.9636,2858.9324,2875.9636,2838.7702,2866.5097,9.4539,0.3298,309479642.0,362384162.5
2020-02-10,000001.SH,2890.4878,2860.499,2891.8479,2851.0503,2875.9636,14.5242,0.505,294929784.0,341520398.3
2020-02-11,000001.SH,2901.6744,2894.5414,2913.8159,2882.2428,2890.4878,11.1866,0.387,269168335.0,302956847.2
2020-02-12,000001.SH,2926.8991,2895.5561,2926.8991,2892.424,2901.6744,25.2247,0.8693,248733429.0,297534420.5
2020-02-13,000001.SH,2906.0735,2927.1443,2935.406,2901.2425,2926.8991,-20.8256,-0.7115,274804844.0,334526327.4
2020-02-14,000001.SH,2917.0077,2899.8659,2926.9427,2899.5739,2906.0735,10.9342,0.3763,250650627.0,308080368.7
2020-02-17,000001.SH,2983.6224,2924.9913,2983.6371,2924.9913,2917.0077,66.6147,2.2837,313198007.0,367014340.1
2020-02-18,000001.SH,2984.9716,2981.4097,2990.6003,2960.7751,2983.6224,1.3492,0.0452,311665913.0,374998562.6
2020-02-19,000001.SH,2975.4019,2979.5223,2998.2718,2971.8219,2984.9716,-9.5697,-0.3206,315141151.0,381331160.4
2020-02-20,000001.SH,3030.1542,2981.8802,3031.3706,2968.4451,2975.4019,54.7523,1.8402,345732881.0,413761364.1
2020-02-21,000001.SH,3039.6692,3022.2455,3058.898,3020.141,3030.1542,9.515,0.314,364557276.0,445062076.7
2020-02-24,000001.SH,3031.2333,3027.8925,3042.1821,3007.3557,3039.6692,-8.4359,-0.2775,370430044.0,451601363.1
2020-02-25,000001.SH,3013.0501,2982.0696,3016.9458,2943.7168,3031.2333,-18.1832,-0.5999,441622762.0,513128644.6
2020-02-26,000001.SH,2987.9287,2978.4195,3028.7788,2974.9423,3013.0501,-25.1214,-0.8338,469049552.0,495341447.3
2020-02-27,000001.SH,2991.3288,2992.4919,3009.4575,2980.4774,2987.9287,3.4001,0.1138,350523658.0,395955641.5
2020-02-28,000001.SH,2880.3038,2924.6407,2948.1261,2878.5443,2991.3288,-111.025,-3.7116,401216914.0,432657775.0
2020-03-02,000001.SH,2970.9312,2899.31,2982.5068,2899.31,2880.3038,90.6274,3.1465,367333369.0,397244201.2
2020-03-03,000001.SH,2992.8968,3006.8888,3026.842,2976.623,2970.9312,21.9656,0.7394,410108047.0,447053681.5
2020-03-04,000001.SH,3011.6657,2981.806,3012.0035,2974.3583,2992.8968,18.7689,0.6271,353338278.0,389893917.5
2020-03-05,000001.SH,3071.6771,3036.1545,3074.2571,3022.9262,3011.6657,60.0114,1.9926,445425806.0,482770471.4
2020-03-06,000001.SH,3034.5113,3039.9395,3052.4439,3029.4632,3071.6771,-37.1658,-1.21,362061533.0,377388542.7
2020-03-09,000001.SH,2943.2907,2987.1805,2989.2051,2940.7138,3034.5113,-91.2206,-3.0061,414560736.0,438143854.6
2020-03-10,000001.SH,2996.7618,2918.9347,3000.2963,2904.7989,2943.2907,53.4711,1.8167,393296648.0,425017184.8
2020-03-11,000001.SH,2968.5174,3001.7616,3010.0286,2968.5174,2996.7618,-28.2444,-0.9425,352470970.0,378766619.0
2020-03-12,000001.SH,2923.4856,2936.0163,2944.4651,2906.2838,2968.5174,-45.0318,-1.517,307778457.0,328209202.4
2020-03-13,000001.SH,2887.4265,2804.2322,2910.8812,2799.9841,2923.4856,-36.0591,-1.2334,366450436.0,393019665.2
2020-03-16,000001.SH,2789.2537,2897.3009,2898.0349,2784.6616,2887.4265,-98.1728,-3.4,351878665.0,375627000.8
2020-03-17,000001.SH,2779.6407,2796.284,2826.9068,2715.2213,2789.2537,-9.613,-0.3446,306149677.0,323012822.8
2020-03-18,000001.SH,2728.7563,2792.3221,2815.8737,2728.7563,2779.6407,-50.8844,-1.8306,291159852.0,318611391.6
2020-03-19,000001.SH,2702.1296,2719.4063,2736.82,2646.8048,2728.7563,-26.6267,-0.9758,302302747.0,330518008.5
2020-03-20,000001.SH,2745.6182,2727.0186,2751.8964,2702.4933,2702.1296,43.4886,1.6094,252019507.0,281583369.7
2020-03-23,000001.SH,2660.1674,2677.591,2703.3295,2656.5008,2745.6182,-85.4508,-3.1123,249820250.0,268423242.0
2020-03-24,000001.SH,2722.4381,2703.0193,2723.4066,2667.1333,2660.1673,62.2708,2.3409,257021930.0,278999306.6
2020-03-25,000001.SH,2781.5913,2775.3032,2788.6354,2757.8016,2722.4381,59.1532,2.1728,273144466.0,293191204.4
2020-03-26,000001.SH,2764.9109,2761.8961,2788.5038,2753.4282,2781.5913,-16.6804,-0.5997,234084022.0,248279785.0
2020-03-27,000001.SH,2772.2033,2792.9843,2805.5479,2771.7563,2764.9109,7.2924,0.2637,240764066.0,253630725.9
2020-03-30,000001.SH,2747.2138,2739.7191,2759.0989,2723.0543,2772.2033,-24.9895,-0.9014,239706604.0,250687144.2
2020-03-31,000001.SH,2750.2962,2767.3072,2771.1683,2743.1154,2747.2138,3.0824,0.1122,218598674.0,224271061.6
2020-04-01,000001.SH,2734.5215,2743.5409,2773.3641,2731.0794,2750.2962,-15.7747,-0.5736,217253427.0,225624646.6
