date,close,state_used,base_position,position,asset_return,gross_return,turnover,cost,net_return,equity,drawdown,risk_action
2019-04-08,6230.2139,趋势上行|波动偏高|价格偏强,1.0,0.5726225533164782,-0.004769212226797159,-0.002730958482616756,0.005314296474916991,2.6571482374584954e-06,-0.0027336156308542144,1.2218855066044025,-0.0027336156308542803,正常
2019-04-09,6245.4321,趋势上行|波动偏高|价格偏强,1.0,0.6421599753252338,0.002442644866494925,0.0015685687671966903,0.06953742200875568,3.476871100437784e-05,0.0015338000561923124,1.223759634663093,-0.0012040083944701019,正常
2019-04-10,6235.7066,趋势上行|波动偏高|价格偏强,1.0,0.7147861036642406,-0.0015572181146600306,-0.0011130778687332178,0.07262612833900672,3.631306416950336e-05,-0.0011493909329027211,1.222353056434959,-0.002352015451041023,正常
2019-04-11,6106.9498,趋势上行|波动偏高|价格偏强,1.0,0.7361660856936553,-0.02064830952758423,-0.015200585201112692,0.021379982029414712,1.0689991014707356e-05,-0.015211275192127399,1.2037595077115888,-0.01752751348888648,正常
2019-04-12,6101.2045,趋势上行|波动偏高|价格中性,0.75,0.5579700256470868,-0.0009407806168638677,-0.0005249273849198143,0.17819606004656852,8.909803002328425e-05,-0.0006140254149430986,1.2030203687803744,-0.01813077656508666,正常
2019-04-15,6052.0525,趋势上行|波动偏高|价格中性,0.75,0.6184591289111769,-0.00805611416565366,-0.004982377349299156,0.06048910326409018,3.024455163204509e-05,-0.005012621900931201,1.1969900825325597,-0.023052515738326784,正常
2019-04-16,6179.8008,趋势上行|波动偏高|价格中性,0.75,0.620574952774011,0.021108260379433252,0.013099257688108318,0.002115823862834043,1.0579119314170215e-06,0.013098199776176902,1.2126684977636737,-0.010256262418633866,正常
2019-04-17,6234.1109,趋势上行|波动偏高|价格偏强,1.0,0.8382614743987822,0.008788325345373549,0.007366914561509018,0.2176865216247712,0.0001088432608123856,0.007258071300696632,1.2214701321845511,-0.0030726318018503562,正常
2019-04-18,6202.8448,趋势上行|波动偏高|价格偏强,1.0,0.8349033133415712,-0.005015326243233753,-0.004187312497964796,0.0033581610572109843,1.6790805286054922e-06,-0.004188991578493401,1.2163534040874489,-0.007248752151601923,正常
2019-04-19,6255.252,趋势上行|波动偏高|价格中性,0.75,0.6241755834686263,0.008448897512315812,0.005273595534416347,0.21072772987294486,0.00010536386493647243,0.005168231669479875,1.2226398002717334,-0.002117983712556115,正常
2019-04-22,6192.1441,趋势上行|波动偏高|价格偏强,1.0,0.835427738365446,-0.010088786191187804,-0.00842845183055657,0.2112521548968197,0.00010562607744840986,-0.00853407790800498,1.2122056969627868,-0.010633986582550214,正常
2019-04-23,6078.2672,趋势上行|波动偏高|价格中性,0.75,0.6172980657243706,-0.018390544238142015,-0.011352447385823534,0.2181296726410754,0.00010906483632053772,-0.011461512222144072,1.1983119865512952,-0.021973617237508236,正常
2019-04-24,6153.3905,趋势上行|波动偏高|价格中性,0.75,0.5995945376861259,0.012359328329626607,0.0074105857559135044,0.01770352803824471,8.851764019122355e-06,0.007401733991894382,1.2071815731150464,-0.014734526115245616,正常
